date,avg_joy,avg_sadness,avg_anger,avg_surprise,avg_disgust,avg_fear
2022-01-09,0.20466359623635036,0.03471055685867137,0.021557192943765402,0.01811899605047664,0.0892822360006794,0.016373105356004548
2022-01-16,0.1985676379743002,0.02908618299429382,0.018850636780292584,0.021187567751424646,0.08197295875299723,0.016949393498363944
2022-01-23,0.19221632441061495,0.036644309227352255,0.018757865691768006,0.016899425130898947,0.0895407439055851,0.01499114352386518
2022-01-30,0.21073850885647244,0.030912190569444192,0.016257199735126942,0.02097709564185071,0.09369168900764334,0.014098265025617474
2022-02-06,0.2134942115728127,0.027842739658430062,0.017364383355687178,0.016584185741909695,0.08989634916303904,0.013565946460981583
2022-02-13,0.23109531671078395,0.023860613694474096,0.01588242813836285,0.017462228264797687,0.08595480862693414,0.012415465604001428
2022-02-20,0.21628222362948768,0.02438908777031107,0.014499674463884546,0.021953504182655206,0.088865326913084,0.013519779749127972
2022-02-27,0.19535641417704608,0.03235998717806041,0.019166725432926385,0.017462295364271175,0.09879561814426145,0.018456047177668706
2022-03-06,0.2124544134442626,0.026988413028338435,0.01643689460151894,0.019894557279052053,0.09493907227366842,0.013803161398918585
2022-03-13,0.20316456563561777,0.028101619994535417,0.021070695134646544,0.018136423895209284,0.09971281108559386,0.012351677791423963
2022-03-20,0.16377474953506702,0.021523571892278694,0.030049951650418606,0.018145767017298156,0.12701551140979753,0.01520659808994633
2022-03-27,0.2125803265165925,0.025119282162437605,0.015866208748137288,0.018461409847152246,0.08891696072727187,0.012913556246012875
2022-04-03,0.21683745940853394,0.027404176036534948,0.018932926126369994,0.02223960887549145,0.0898649753551832,0.013641359171266434
2022-04-10,0.21512038661873936,0.03036668853206691,0.01747668367325428,0.01726111910894849,0.0819135274564247,0.020179605326209292
2022-04-17,0.23303514227080047,0.025567186174386556,0.0162912746198326,0.017005994280940014,0.0867407442779251,0.014882063138872246
2022-04-24,0.20979633632376363,0.026103395047821366,0.01720568729953461,0.021032996401241455,0.08759788221042908,0.01339625823207184
2022-05-01,0.20673100914448614,0.022379573631488514,0.017491385105746077,0.019417540596905553,0.09622941223340517,0.012287056345634168
2022-05-08,0.2241581307040269,0.023852068998341778,0.019610140304400826,0.02171813817408232,0.09964636811204562,0.01139589447529985
2022-05-15,0.2167133295587516,0.0281587736588536,0.019338408836446424,0.016716389548006087,0.09882211952444643,0.0124574817546433
